Classify,Description
机器学习,：1. 统计学、数学、计算机类相关专业，本科以上学历；2. 熟悉sql类数据库语言，熟练使用python、R语言等其中一种大数据分析工具，熟悉SKlearn、TensorFlow、Pytorch、Fasttext等机器学习框架，有扎实的数据处理能力；3. 熟悉逻辑回归、随机森林、XGboost、朴素贝叶斯、SVM、RNN、LSTM等主流算法模型的使用；4. 有主流机器学习算法库实践和优化经验，熟练统计学习、分类与聚类、时间序列、归因分析等；5. 具备数据类项目的独立跟进和统筹能力；2年以上相关工作经验；6. 有保险行业数据挖掘经验者优先。
机器学习,：1.信息流（feed流）项目经验；2.有机器学习背景，理解常用的机器学习和数据挖掘算法；3.有推荐，ranking，NLP，文本挖掘等方向的实际工程和项目经验；4.熟练掌握C++，Python，Java等其中的一种或几种编程语言，有实际工程经验；
机器学习,":1. 计算机、数学等相关专业, 本科及以上学历;2. 熟悉Linux开发环境和平台，精通C++/Python/go/java, 扎实的编程能力, 有大型线上服务的工程经验优先考虑；3, 有实际ctr/cvr预估模型训练调优和大规模在线预测经验优先; 信息流, 推荐4. 熟练使用Hadoop、Spark、Hive等大数据平台做数据处理；5. 精通LR, GBDT, Xgboost, dnn, wide&deep等相关算法理论, 并对技术发展趋势有深度认识；6. 优秀的分析和解决问题的能力，很强的逻辑能力;7. base北京 ;"
机器学习,"：计算机、数据挖掘、统计学、运筹学、机器学习相关专业本科以上学历,3年以上工作经历熟悉常用机器学习和数据挖掘算法，具有数据快速建模和场景构建的能力精通java/Python等编程语言，熟悉Hadoop, spark, Hive等大数据处理工具优秀的沟通能力，有创新精神，乐于接受挑战，能承受工作压力；"
机器学习,小打卡是一个05后兴趣社区，成立两年来，先后获得了 真格、红杉资本、IDG和晨兴资本的4次投资。现在小打卡有几千万用户和上千万月活，每天有上百万人在小打卡上发布内容。【你将负责】1、在拥有亿级规模流量的推荐系统和搜索上进行研发与落地2、基于深度学习的NLP语义理解、图像和视频内容进行分析，以及在推荐系统上的落地3、大规模数据挖掘，以及知识图谱/兴趣图谱的建立和应用4、大规模机器学习推荐算法和排序算法的研发和应用【我们期望你】1、学习能力强，喜欢追踪最新的学术进展；同时有独立思考能力，擅长解决问题2、有一颗不甘平庸的心以及坚韧不拔的毅志力，自己的模型自己肯花功夫标数据3、有一定的机器学习基础，了解一些常用的机器学习算法4、参加过算法相关竞赛并获得过好名次者、有自己的算法项目者（提供github等链接）优先5、熟悉python、C++以及常用的数据处理工具如hadoop等，同时要有三天学会一门新语言的觉悟【你将得到】1、拥有优于他人的具有亿级规模流量推荐系统和搜索的研发与落地经历2、加入一个有潜力的早期团队，与大牛们亲临共事，见证一个产品的快速增长3、业界有竞争力的薪水及成长空间
机器学习,：1、985、211院校计算机相关专业，两年或以上推荐相关工作经验2、对常用机器学习算法（分类，聚类 回归，关联规则，协同等）有丰富实践经验，具有深度学习相关经验者优先3、熟悉优化的基础理论，能够将业务问题转化成相关的优化问题并求解4、良好的沟通能力与团队协作意识5、熟悉 C++，python，SQL 等语言；熟练使用 ElasticSearch 并有优化经验；熟悉Linux工作环境
机器学习,：1. 计算机等相关专业本科及以上学历；2. 拥有机器学习、深度学习、计算机视觉、图片处理、自然语言理解、数据挖掘、算法优化等相关工作经验；3. 熟练掌握常用机器学习算法；4. 具备良好沟通能力，及团队合作能力。
机器学习,：1. 计算机、自动化、统计学、数学等相关专业本科及以上学历，硕博士优先2. 熟悉常用机器学习算法，尤其是深度学习相关领域，对模式识别，概率统计、智能推荐算法原理及应用，有扎实的基础，深入的理解和浓厚的兴趣，在相关期刊和会议上发表过论文的优先考虑3. 精通Python、Golang、C/C++、Java等至少一门编程语言，有较强动手能力，精通常用的算法和数据结构4. 了解目前常见的机器学习或者深度学习框架中的一个或者多个：Spark，XGBoost，Tensorflow，Caffe等5. 乐于动手，有良好的逻辑思维能力和数据敏感度，能够熟练阅读英文论文并且予以实践和改进，具有优秀的新技术研究和实现能力
机器学习,：1、计算机及电子、数学相关专业硕士及以上学历，博士优先；2、数据分析相关经验3年以上（优秀硕士生2年以上，优秀博士生应届生也可以考虑，本科院校最好是985）；3、有较强的数学理论基础，较强的逻辑思维能力，能熟练阅读英文专业文献；4、有扎实的数据结构和算法功底，熟悉机器学习、自然语言处理、数据挖掘、分布式计算、计算机视觉、计算机图形、语音识别与合成中一项或多项；5、优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情；6、有较丰富的机器学习等方向研发经验者优先。
机器学习,":1、本科以上学位, 计算机专业机器学习、数据挖掘处理方向；数学专业统计学、应用数学方向优先;2、精通常用算法和数据结构，对机器学习算法有较强的实现能力;3、理解机器学习基本算法的设计思想和求解手段，如DNN,SVM, LR, RF, Boosting等。有大规模机器学习系统研发经验或机器学习算法优化理论的研究经验者优先;4、有搜索引擎、广告投放系统、推荐系统等相关技术的研究或实践经验者优先;5、良好的逻辑思维能力，对数据敏感，能够发现关键数据、抓住核心问题;6. 在**国际期刊或国际会议上发表论文，或参加相关国际比赛获奖，及持有相关专利者优先。"
机器学习,":1.计算机或相关专业本科以上学历，三年以上互联网工作经验；2.熟悉机器学习，数据挖掘常用方法及流程，并有相关项目经验；3.精通推荐算法或深度学习优先，包括：用户画像，离线召回，点击预估，Deep learning。4.有海量数据处理和并行计算开发经验,熟悉Hadoop、Storm、Spark等技术者优先；具备良好的团队合作和沟通能力。"
机器学习,"：1.  熟悉 C++ ,PYTHON；2.  针对文章代码编码测试调试；3. 沟通能力好，有团队精神，能克服较大的工作压力。"
机器学习,"：1、熟悉Linux开发环境，良好的系统编程、数据结构、算法基础、系统设计能力;2、熟悉数据挖掘、NLP、机器学习的理论基础;3、乐于挑战没有明显答案的问题，快速理解业务场景，从具体问题中抽象出通用的解决方案;4、有实际的大规模分布式系统相关工作经历优先;5、有 Hadoop 相关系统使用和开发经验优先，e.g. HBase, Hive, Yarn/Mesos, Spark/Storm, Drill/Presto, etc.6、有海量数据挖掘、深度学习、用户画像、知识图谱研发经验优先。"
机器学习,"：1 计算机相关专业，硕士以上学历；2  三年以上数据挖掘及算法工作经验，能够熟练运用深度学习相关框架，如tensorflow, keras, torch,pytorch等；2 良好的建模能力，坚实的数据挖掘和统计学基础；3 熟练掌握java、python或c/c++等编程语言；4 具备分布式处理等大数据经验优先；5 具备医疗行业经验优先。"
机器学习,"Responsibilities:Build, maintain, and improve efficiency and reliable data mining and machine learning models.Work closely with researchers in designing and implementing and tuning machine learning models, and provide performance feedback of machine learning models.Work closely with data engineers to adapt and improve data pipelines for production models.Work closely with software engineers in putting models into production (interface, SLA, scalability)QualificationsMs in Computer Science with 2+ years of industry experience or PhD with 1+ years of industry experienceExpert in Python, and computation graph toolkits (e.g., Scikit-learn, Tensorflow). Solid experience with Python packages such as Numpy, Panda, and Scikit-learn.Expert/Master in common families of machine learning models, feature engineering, feature selection techniques, and tuning of machine learning modelsMaster with SQL or other relational database.Master in building and productionizing end-to-end machine learning systemsKnowledge and experience in cloud computing is a plus."
机器学习,:1、计算机、电子或数学等相关专业2、有扎实的数学基础，具备模式识别、图像处理、机器学习等基础知识3、熟悉图像处理、模式识别算法，对深度学习算法有深入理解；4、有过ocr、人脸识别或其他图像识别相关工作或研究经验者优先；5、对技术充满热情，注重创新性思维，并能逐步在业务中落地；【关于数美】www.ishumei.com数美科技成立于2015年6月，致力于为全球客户提供专业的AI业务风控服务，由国内知名VC机构奇虎360、百度风投、清流资本与顺为资本联合投资，为互联网、互联网+、以及产业互联网客户提供全栈式、可信赖的业务风控解决方案。团队核心成员均来自百度、阿里、腾讯、360、小米等知名互联网企业，拥有10余年搜索、安全、语音等互联网在线产品研发经验。4年探索深耕，数美科技基于先进的人工智能技术，构建了全场景、全流程、全维度业务风控产品矩阵与秒级迭代全球SaaS AI风控服务网络，承载海量风险识别请求，以业务、模型、数据驱动的产品实现快速进化。数美科技结合多年黑产对抗经验打造全栈式实时智能风控引擎-天网，旨在为客户解决营销欺诈、支付风控、数据盗爬、欺诈广告等风险问题；同时，结合人工智能技术打造全栈式智能内容识别引擎-天净，为客户提供一站式的智能内容安全解决方案，帮助客户识别文本、图片、音频、视频、网页中出现的涉黄、涉政、低俗、色情、导流广告等问题，规避业务风险，提升运营效率。数美科技的业务风控服务已成功覆盖游戏、直播、新零售、地产、电商、视频、金融、媒体、旅游、出行、教育等行业。截至目前，数美科技已服务华润置地、苏宁、云闪付、酷狗、爱奇艺、映客、探探、vipkid、B站、汽车之家、游族、小红书、keep等上千家知名企业。…………………………………………………………………………了解更多：www.ishumei.com
机器学习,:1、计算机、电子或数学等相关专业2、有扎实的数学基础，具备模式识别、图像处理、机器学习等基础知识3、熟悉图像处理、模式识别算法，对深度学习算法有深入理解；4、有过ocr、人脸识别或其他图像识别相关工作或研究经验者优先；5、对技术充满热情，注重创新性思维，并能逐步在业务中落地；【关于数美】www.ishumei.com数美科技成立于2015年6月，致力于为全球客户提供专业的AI业务风控服务，由国内知名VC机构奇虎360、百度风投、清流资本与顺为资本联合投资，为互联网、互联网+、以及产业互联网客户提供全栈式、可信赖的业务风控解决方案。团队核心成员均来自百度、阿里、腾讯、360、小米等知名互联网企业，拥有10余年搜索、安全、语音等互联网在线产品研发经验。4年探索深耕，数美科技基于先进的人工智能技术，构建了全场景、全流程、全维度业务风控产品矩阵与秒级迭代全球SaaS AI风控服务网络，承载海量风险识别请求，以业务、模型、数据驱动的产品实现快速进化。数美科技结合多年黑产对抗经验打造全栈式实时智能风控引擎-天网，旨在为客户解决营销欺诈、支付风控、数据盗爬、欺诈广告等风险问题；同时，结合人工智能技术打造全栈式智能内容识别引擎-天净，为客户提供一站式的智能内容安全解决方案，帮助客户识别文本、图片、音频、视频、网页中出现的涉黄、涉政、低俗、色情、导流广告等问题，规避业务风险，提升运营效率。数美科技的业务风控服务已成功覆盖游戏、直播、新零售、地产、电商、视频、金融、媒体、旅游、出行、教育等行业。截至目前，数美科技已服务华润置地、苏宁、云闪付、酷狗、爱奇艺、映客、探探、vipkid、B站、汽车之家、游族、小红书、keep等上千家知名企业。…………………………………………………………………………了解更多：www.ishumei.com
机器学习,"：+ 硕士以上学历，具备3年以上NLP算法工作经验，5年以上开发经验，具备扎实的数据挖掘/机器学习相关数学基础；+ 熟悉数据挖掘方法，熟悉各类常规机器学习算法（包括但不限于决策树、随机森林、逻辑回归、SVM、贝叶斯、神经网络、概率图等），能够解决分类、聚类、回归等常见数据挖掘问题，具备算法实现能力，具备一定的算法研究和改进能力；+ 熟悉深度学习理论和算法，包括CNN、RNN、LSTM等，熟悉Tensorflow等主流算法开发应用平台；+ 理解文本、语音数据的结构特点，有一定的语言学功底，根据业务特点进行数据抽象和建模；+ 在以下领域有算法实际项目经验者优先：分词、词性标注、新词发现、词义消歧、情感分析、主题模型、话题分析、命名实体识别、事件发现、舆情分析、语音识别、知识图谱等，独立实现过复杂NLP系统；+ 至少熟悉C++、Python、Java中的一种；+ 具备英文专业文献阅读能力，能自觉跟踪发展现状，理解算法原理，并进行落地实现。【职位亮点】+ SaaS客服行业**，业务发展块，平台机会大；+ 融资额大，保持盈利，具有正向现金流；+ 行业前景广阔，千亿级市场，行业头部玩家；+ 项目规模大，技术复杂度高；+ 技术氛围好，每周一次技术分享，大量培训资料；+ 拥抱新技术，紧跟技术发展潮流，个人技术提升快；+ 管理机会多，个人发展空间大；【公司介绍】Udesk是国内领先的全场景智能服务平台，拥有数千家云上企业用户，云平台日访问量超过2亿，通过整合整合ABC（AI、Big Data、Cloud Computing）为企业提供了一套集Chatbot、即时通讯、VoIP、工单、知识库、数据分析为一体的完整的客服系统解决方案。Udesk知名客户有光大银行、中国人寿、海底捞、星巴克、WPS、印象笔记、探探、VIPKID、故宫博物院、国家自然科学基金、皇家加勒比游轮、凯撒旅游、中青旅耀悦、巧虎、养乐多、壳牌等。覆盖了股份银行、餐饮、本地生活、旅游、O2O、企业服务等行业。Udesk于2018年9月完成C轮3亿人民币融资，投资方为老虎环球基金、君联资本、DCM。公司收入增长迅速，现金流充足，不烧钱、不依赖融资。智能化场景主要有文本/语音问答机器人、智能电销、智能文本/语音质检、智能获客、模拟飞行等。并且企业服务领域客户场景垂直、用户意图相对明显、知识库完备，相对ToC领域机器学习更容易创造价值。国外类似产品有：Zendesk、HubSpot、Salesforce、微软Dynamics 365、Oracle ServiceCloud。Udesk前端用React、Ember.js，后台用Java、Ruby、Go。日接口调用量超过200,000,000次。【产品介绍】Ubot-智能问答机器人--多轮交互，自主学习，知识图谱Udesk－智能客服平台--智能化，数据驱动，云服务，企业级Insight客服大数据--数据驱动，实时监控，大屏显示"
机器学习,：1.掌握机器学习基础理论、异常检测、神经网络等常用算法，数学基础扎实。对算法原理、基础公式推导熟悉优先考虑；2.统招硕士及以上学历计算机或相关专业(电子、数学、物理等)硕士及以上学历，两年以上工作经验 ，有主流互联网公司(一、二线互联网)工作经历优先考虑。有金融、量化等工作经验优先考虑。3. 熟悉scikit-learn、Pandas、PyTorch/Tensorflow等常用工具和算法框架，熟悉Linux、Git、Markdown等常用开发环境和工具及协作形式，有开源项目者优先考虑；4.了解金融市场基础知识、上市公司财务数据等，有量化经验者优先考虑；5.能在Tech Leader的带领下，参与项目设计、功能开发、算法设计、单元测试、持续集成、自动化部署等工作；6. 能遵守公司制定的开发规范，接受Coding Style、Code Review、测试覆盖等方面的指导和规范。7.了解金融行业或了解金融相关知识优先金证旗下子公司金证优智，福利超好：15薪、五险一金全额、餐补、补充年假等
机器学习,：1、优秀的分析和解决问题能力，有机器学习实际项目经验；2、扎实的代码能力，精通至少一门主流语言Python/Scala/Java/C++；3、熟悉大数据分析工具Spark/Hive/Hadoop；4、扎实的理论和算法基础，出色的机器学习理论基础；5、熟悉深度学习、强化学习并有相关项目经验者优先；6、有大规模计算广告或推荐系统策略研发经验者优先；
机器学习,：1、硕士以上学历，计算机、软件工程相关专业；2、在OCR领域有深入的了解，熟悉文本检测、文本识别等核心算法3、了解文档图像版面分析、矫正、去噪等文档处理算法；4、2年以上图像处理工作经验，有ORC相关项目经验5、精通python编程6、良好的英文阅读能力，快速阅读并理解国内外相关领域文献。
机器学习,"：1、具有调度、推荐等相关业务经验2、统招本科或以上学历，计算机、数据挖掘、统计学、运筹学、机器学习或其他相关专业3、丰富的数据分析技能和相关经验，具备较好的英文阅读能力4、熟悉R/Python等编程语言，熟悉Hadoop, spark, Hive等大数据处理工具5、优秀的团队合作精神、诚实、勤奋、严谨"
机器学习,：1、本科学历，计算机、数据科学等相关专业，5年以上工作经验；2、熟练掌握数据挖掘、机器学习的基础理论和方法，有用户画像、推荐系统实战经验；3、有处理海量数据的丰富经验，能使用Hadoop、Spark系统进行海量数据处理，并完成性能调优；4、编程基础扎实，熟悉算法数据结构，有丰富的开发调试经验；
机器学习,：1 具备机器学习相关理论和算法实际研究经验，熟练实现目前已有各类基本算法，参与过相关实际项目2 良好的建模能力，坚实的数据挖掘和统计学基础3 熟练掌握java、python或c/c++等编程语言4 具备分布式处理等大数据经验优先5 具备医疗行业经验优先6 英语阅读熟练，具备创新能力、学习能力、合作精神，具备独立动手解决问题的能力
机器学习,岗位职责：1.负责用户行为安全数据分析，设计和构建基于用户行为特征的画像能力；2.负责根据数据分析需求，制定分析方法、分析策略；1.计算机、数学相关专业本科及以上学历，3年以上互联网研发工作经验；2.熟练掌握统计、关联分析、机器学习等数据分析方法，对其中至少一种机器学习算法有深入研究，了解深度学习技术，了解大数据分析技术；3.掌握python语言，精通sql 有Java等其它开发语言经验者优先；4.具有态势感知平台或其它安全产品用户行为分析经验者优先；5.善于交流，有良好的团队合作精神和协调沟通能力。
机器学习,：计算机科学、模式识别、机器学习等相关专业，本科以上学历，2年以上相关工作经验或研究生学历；熟悉Java、CC、Python、Matlab等至少一种开发工具，熟悉Windows或Linux下的编程开发;有深度学习、强化学习、图学习、自然语言处理等经验者优先；具备扎实的数据结构及算法功底，有一定的数学基础；有较强的动手能力和钻研精神，具备良好的沟通能力和团队合作精神。
机器学习,职位描述工作描述：对接猿辅导旗下（斑马英语、猿辅导、小猿搜题、猿编程等）产品的多媒体相关业务需求负责跨平台直播音频引擎的设计、开发探索音频算法领域前沿，设计相关实验、评估并推动产品落地岗位需求：通信声学、音频信号处理、电子工程、计算机等专业，本科以上学历了解音频/语音信号的特征和基本分析方法，熟悉信号处理技术和音频处理技术有AEC、AGC、ANS、VAD等语音前后处理及增强算法相关经验熟练掌握 C/C++ 平台的软件开发流程有以下相关经历者优先：5.1 熟悉传统音频信号处理方法，如AEC，ANC，Microphone Array等5.2 熟悉头相关传递函数HRTF相关技术和方法，具有一定音效处理经验5.3 熟悉WebRTC等音频引擎5.4 熟悉机器学习和深度学习相关技术和工具更多福利：加入估值超过30亿美元、国内K-12在线教育领域**独角兽公司成为教育行业领先的全自研团队一员，参与猿辅导旗下多款产品的技术研发每年 7-15 天带薪年假，12 天带薪病假，猿辅导专属五一9天超长假期每年7000元出国游津贴，每月800元餐费补贴商业保险，免费体检，免费健身房、游泳馆
机器学习,"公司简介：北京飞澈科技有限公司为日本领先的自动驾驶及图像识别公司Ficha Inc.（本社位于东京）的北京子公司。主要注力于图像识别领域的前沿开发及研究。Ficha Inc.创始人与核心成员主要由名古屋大学，东京工业大学等计算机视觉和深度学习专业的博士构成，有丰富论文发表经验和工程经验。公司主要客户为日本及国内大型汽车厂商，零部件供应商。致力于自动驾驶与ADAS技术落地应用，现有数个大型量产项目进行中。详见公司主页：www.ficha.jp工作职责：1    计算机视觉前沿研究及工程化包括但不限于如下方向：object detection and tracking，semantic segmentation，face recognition；2    将深度学习算法应用于计算机视觉问题；3    物体检测和识别的研究及算法原型开发；4    物体检测跟踪分类算法的嵌入式优化（嵌入式平台ARM，DSP，FPGA）；5    人体建模，跟踪以及行为识别研究；岗位需求：1    计算机科学或计算机工程相关专业本科／硕士／博士学位；2    熟练C/C++/Python编程，熟练TensorFlow/Caffe/MXNet/Pytorch其中一种开发工具，能快速实现现有算法；3    熟练计算机视觉领域深度学习模型，并有编写深度学习算法的丰富实践经验；有以下工作经验优先：1    在**会议或期刊（如CVPR, ICCV, ECCV, NIPS, ICML等）上有论文发表；2    有深度学习算法加速，优化经验；3    自动驾驶视觉系统, 包括车道检测和跟踪，车辆行人检测和跟踪，交通灯/交通标志检测和识别，路面估计等；4    了解先进驾驶辅助系统(ADAS), 包括自适应巡航控制，自动紧急制动和车道保持等；5    了解ADAS传感器，如雷达，摄像头，超声波和激光雷达；6    熟悉ARM NEON 并行加速，DSP VLIW 算法优化；工作地址 ：北京子公司（中关村立方庭），优秀者可协助办理北京户口，还可以调往东京本社从事算法研发工作。薪资范围:10k-30k，优秀者不设上限"
机器学习,：1、国家统招硕士及以上学历，应用数学、机器学习、计算语言学等相关专业优先；2、熟练使用linux命令和Python编程语言；3、机器学习和深度学习理论功底扎实，熟练使用常用机器学习/深度学习开源框架和库，如：scikit-learn，TensorFlow/Keras/Pytorch等，使用过tensorflow-serving、Fairseq-py、Texar等框架优先；4、具有自然语言处理相关的背景或者项目经验，有语法纠错、机器翻译、文本分类等项目经验优先;5、英文阅读理解能力强，能够快速阅读领域内前沿论文；6、有“高水平论文发表、互联网头部公司背景、大数据竞赛获奖”等情形优先;7、责任感强，有奋斗精神。
机器学习,1. 计算机类、数学类专业背景，硕士以上学历，博士优先；2. 有良好的数理分析素养以及数理统计基础，有较强的数据敏感能力，较强的逻辑分析能力；3. 熟练掌握C++或Java开发；4. 有2年以上策略算法工作经验如果你还满足以下要求，我们会优先考虑：1. 有推荐系统、深度学习、信息检索、数据挖掘、计算广告学及算法博弈论相关领域研究及实践经验2. 在推荐算法相关**会议上有文献发表3. 有企业级推荐系统算法优化经验或者O2O场景下推荐算法优化经验
机器学习,"公司简介：北京飞澈科技有限公司为日本领先的自动驾驶及图像识别公司Ficha Inc.（本社位于东京）的北京子公司。主要注力于图像识别领域的前沿开发及研究。Ficha Inc.创始人与核心成员主要由名古屋大学，东京工业大学等计算机视觉和深度学习专业的博士构成，有丰富论文发表经验和工程经验。公司主要客户为日本及国内大型汽车厂商，零部件供应商。致力于自动驾驶与ADAS技术落地应用，现有数个大型量产项目进行中。详见公司主页：www.ficha.jp工作职责：1    计算机视觉前沿研究及工程化包括但不限于如下方向：object detection and tracking，semantic segmentation，face recognition；2    将深度学习算法应用于计算机视觉问题；3    物体检测和识别的研究及算法原型开发；4    物体检测跟踪分类算法的嵌入式优化（嵌入式平台ARM，DSP，FPGA）；5    人体建模，跟踪以及行为识别研究；岗位需求：1    计算机科学或计算机工程相关专业本科／硕士／博士学位；2    熟练C/C++/Python编程，熟练TensorFlow/Caffe/MXNet/Pytorch其中一种开发工具，能快速实现现有算法；3    熟练计算机视觉领域深度学习模型，并有编写深度学习算法的丰富实践经验；有以下工作经验优先：1    在**会议或期刊（如CVPR, ICCV, ECCV, NIPS, ICML等）上有论文发表；2    有深度学习算法加速，优化经验；3    自动驾驶视觉系统, 包括车道检测和跟踪，车辆行人检测和跟踪，交通灯/交通标志检测和识别，路面估计等；4    了解先进驾驶辅助系统(ADAS), 包括自适应巡航控制，自动紧急制动和车道保持等；5    了解ADAS传感器，如雷达，摄像头，超声波和激光雷达；6    熟悉ARM NEON 并行加速，DSP VLIW 算法优化；工作地址 ：北京子公司（中关村立方庭），优秀者可协助办理北京户口，还可以调往东京本社从事算法研发工作。薪资范围:10k-30k，优秀者不设上限"
机器学习,：1、国家统招硕士及以上学历，应用数学、机器学习、计算语言学等相关专业优先；2、熟练使用linux命令和Python编程语言；3、机器学习和深度学习理论功底扎实，熟练使用常用机器学习/深度学习开源框架和库，如：scikit-learn，TensorFlow/Keras/Pytorch等，使用过tensorflow-serving、Fairseq-py、Texar等框架优先；4、具有自然语言处理相关的背景或者项目经验，有语法纠错、机器翻译、文本分类等项目经验优先;5、英文阅读理解能力强，能够快速阅读领域内前沿论文；6、有“高水平论文发表、互联网头部公司背景、大数据竞赛获奖”等情形优先;7、责任感强，有奋斗精神。
机器学习,1. 计算机类、数学类专业背景，硕士以上学历，博士优先；2. 有良好的数理分析素养以及数理统计基础，有较强的数据敏感能力，较强的逻辑分析能力；3. 熟练掌握C++或Java开发；4. 有2年以上策略算法工作经验如果你还满足以下要求，我们会优先考虑：1. 有推荐系统、深度学习、信息检索、数据挖掘、计算广告学及算法博弈论相关领域研究及实践经验2. 在推荐算法相关**会议上有文献发表3. 有企业级推荐系统算法优化经验或者O2O场景下推荐算法优化经验
机器学习,"1、统招本科以上，数学、计算机、图像处理、语音识别、模式识别相关专业，硕士优先；2、掌握主流算法开发语言，如Python/C/C++等；3、熟悉深度学习领域常见开源框架,如Tensorflow、Caffe、PyTorch等，并有相关的实践经验；4、熟悉深度学习基本理论及优化方法；5、熟悉常见的神经网络模型，对如DNN、RNN、CNN、LSTM等网络结构有深入了解，了解SNN网络者尤佳；6、视野开阔，有创造性思维，富有想象力、逻辑思维能力，有较好的学习能力，熟悉当前最新的机器学习理论及方法，跟踪业界最新研究方向；7、有1年以上相关研究基础或工作经历，具有算法相关工作经验者优先。"
机器学习,1. 与项目及产品团队紧密合作，理解产品背景与需求;2. 对海量数据进行处理和分析，挖掘相关信息，建立模型，分析关键因素，优化核心决策;3. 跟进机器学习相关技术的业界发展，并合理的运用到实际产品中;要求：1. 计算机/数学/统计学/模式识别相关专业，本科以上学历；2. 熟悉Linux平台，熟练掌握Python及相关机器学习库；3. 掌握机器学习基本原理、流程以及应用方法；4. 掌握常见机器学习方法，包括分类、回归、聚类、推荐、关联规则等算法；5. 在数据挖掘、机器学习领域中，具备将算法应用于实际生产系统的成功经验和能力；6. 具有良好的设计能力，可以针对实际问题设计相应算法落地方式。7. 具备良好的沟通能力和良好的团队合作精神。8. 加分项有反欺诈经验。
机器学习,：1、拥有国内外重点高校，计算机、统计、数学等相关专业方向；2、两年以上的相关领域的研究或从业经历，深入掌握算法领域的相关技术、方法和工具；3、对于人工智能领域有强烈的兴趣和热情，愿意挑战新的算法和新的领域；4、良好的学习和研究能力，能够独立阅读英文文献；5、具备良好的沟通和表达能力，具有团队协作精神。
机器学习,：1、计算机相关专业本科及以上学历，或具有同等效力的相关经历2、优秀的分析问题和解决问题的能力，对解决具有一定挑战性的问题充满热情3、良好的算法与数据结构基础4、掌握 Python 等编程技能，可在算法研究中灵活应用，有良好的编程基础与风格5、了解机器学习、自然语言处理、时间序列、异常检测中的一项或多项加分项：1、有 OI/ACM/TopCoder/GCJ/Codeforces/Kaggle 等算法竞赛获奖或参赛经历2、了解编译原理、形式语言或自动机相关技术
机器学习,- 从事自然语言处理、视音频图像处理/计算机视觉算法开发、机器学习等方面的算法研究工作，并参与算法设计、实现、优化及部署。- 负责基于联通智能客服需求和使用场景进行技术方案整合和算法研究开发，负责AI的需求挖掘工作。- 其他与自然语言处理、网络爬虫、数据挖掘、机器学习相关的工作。- 计算机、数学、统计学等相关专业本科以上学历，985或211学校硕士以上学位优先考虑。- 熟悉机器学习与深度学习相关算法，熟悉NLP&CV相关算法与模型，如CNN/RNN、语言模型、word2vec、LSTM、Transformer、VGG16、yolov3等.- 三年以上算法研究工作经验。- 熟练使用至少一种开源机器学习工具，如PaddlePaddle、Tensorflow、Keras、PyTorch等。- 精通C++、Java、Python中的一种或几种。
机器学习,：1、985、211院校计算机相关专业，两年或以上搜索相关工作经验2、熟悉信息检索理论，具备良好的系统编程，数据结构等基础能力3、对机器学习系统有一定了解，深刻理解并独立实现过相关算法4、熟悉优化的基础理论，能够将业务问题转化成相关的优化问题并求解5、良好的沟通能力与团队协作意识6、熟悉 C++，python，SQL 等语言；熟练使用 ElasticSearch 并有优化经验；熟悉Linux工作环境；
机器学习,：1、计算机／数学／统计学／模式识别相关专业，硕士应届以上，或本科毕业在相关领域1-3年工作经验；2、熟悉 NLP 、机器学习、深度学习的理论基础；有海量数据挖掘、知识图谱研发经验优先；有过语音/图像识别、推荐系统、精准广告、舆情分析等领域的经验者优先；3、熟悉 Linux 平台、Java/Scala/Python/C++ 中一种或多种语言编程；4、在文本分析、实体识别、关系抽取、共指消解等领域有研发经验优先；5、具有良好的学习能力、沟通能力，和团队合作精神。
机器学习,】1. 要求2年以上大规模机器学习和数据挖掘相关工作经验，2. 精通常见机器学习和深度学习算法及其原理，对算法特点和适用场景等有比较深刻的理解，3. 能够快速进行算法实现和迭代；熟悉c++/python等常见开发语言；4. 良好的沟通和学习能力。有推荐系统相关经验者优先考虑
机器学习,：1、具备强悍的编码能力和扎实的数据结构和算法功底；2、有推荐系统相关经验，熟悉常用的推荐算法；3、熟悉常见的开源组件，参与过高性能在线服务研发者优先；4、有大规模海量数据机器学习/数据挖掘/空间计算/搜索引擎相关经验者优先；5、具备良好的沟通和表达能力，对地理信息系统用户体验上有自己的想法，有较好的产品意识者优先；6、  熟悉linux开发环境，熟悉C++和python语言;
机器学习,：1、本科以上学历，3年以上工作经验，计算机相关专业毕业；2、熟悉linux开发环境，并精通c++，java，scala中的至少一门编程语言，熟悉python的使用；3、有过大规模机器学习算法实践经验，有分布式tensorflow使用经验，并成功上线。
机器学习,：1、计算机、信息、数学等相关专业，硕士及以上学历；2、广告、推荐相关领域算法5年以上工作经验；3、对线性\非线性回归、各种树模型、各种NN等基本机器学习算法有深入理解；熟悉召回、特征工程、CTR预估等需用到的常用思想、算法及实现方式；对NLP、图像领域常用思路有理解，能够灵活迁移使用；4、熟悉Linux环境开发，熟练Shell、java或Python等，有基于大规模数据优化算法性能的经验和能力；5、熟悉一种以上深度学习框架（Caffe/Tensorflow/Torch/MxNet/Theano等）；6、优秀分析和解决问题能力，不墨守成规，能跟踪行业领先的思路，能应用于实战。
